,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,713422.6256356736,0.0,0.0,0.0,0.0,-9.320066855961652,11.671565075648349,0.0,0.0,89.98875419364894,130.0,90.0,89.98875419364894,89.98875419364894,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,713422.6256356736,0.0,0.0,0.0,0.0,-11.197501420771541,11.671187297168157,0.0,0.0,89.9864888380588,130.0,90.0,89.9864888380588,89.9864888380588,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,713422.6256356736,0.0,0.0,0.0,0.0,-11.575691899405282,11.671111197459055,0.0,0.0,89.98603250475645,130.0,90.0,89.98603250475645,89.98603250475645,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,713422.6256356736,0.0,0.0,0.0,0.0,-11.651874601485599,11.671095867931227,0.0,0.0,89.98594058096147,130.0,90.0,89.98594058096147,89.98594058096147,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,713422.6256356736,0.0,0.0,0.0,0.0,-11.66722084741999,11.67109277995065,0.0,0.0,89.98592206382928,130.0,90.0,89.98592206382928,89.98592206382928,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,713422.6256356736,0.0,0.0,0.0,0.0,-11.670312195696058,11.671092157907744,0.0,0.0,89.98591833373757,130.0,90.0,89.98591833373757,89.98591833373757,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,713422.6256356736,2.892922452616902,0.0,0.0,0.0,-11.67093491700242,11.671092032603399,5.207260662042022,0.0,89.98591758234777,130.0,90.0,89.98591758234777,89.98591758234777,180.0,0.0,6039.903440486729,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,713422.6256356736,20.652253113592057,0.0,0.0,0.0,-11.671060357988567,11.671092007362091,37.17405737013859,0.0,89.9859174309878,130.0,90.0,89.9859174309878,89.9859174309878,180.0,0.0,6039.903463333675,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,713422.6256356736,24.9112773352357,0.0,0.0,0.0,-11.671085626836646,11.67109200227748,44.84030133322418,0.0,89.98591740049783,130.0,90.0,89.98591740049783,89.98591740049783,180.0,0.0,6039.9034679359675,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,713422.6256356736,665.2975883611289,0.052941177500199145,0.0,0.0,541.9131116445687,13.008534144103626,1197.5357159299238,600.799575693925,89.29460979146934,90.65388478503829,90.0,90.20532403716054,90.65388478503829,180.0,0.0,205.17500875149025,0.7987960176778636,600.799575693925,0.0,540.7196181245325
