,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,439110.07138519926,0.0,0.0,0.0,0.0,-8.277586201903281,11.670734329074415,0.0,0.0,89.983772606571,130.0,90.0,89.983772606571,89.983772606571,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,439110.07138519926,0.0,0.0,0.0,0.0,-10.683652879748019,11.669947729794094,0.0,0.0,89.97905574954946,130.0,90.0,89.97905574954946,89.97905574954946,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,439110.07138519926,0.0,0.0,0.0,0.0,-11.383030296908672,11.669719087014538,0.0,0.0,89.97768468892541,130.0,90.0,89.97768468892541,89.97768468892541,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,439110.07138519926,0.0,0.0,0.0,0.0,-11.586320079416778,11.66965262684613,0.0,0.0,89.97728615930573,130.0,90.0,89.97728615930573,89.97728615930573,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,439110.07138519926,0.0,0.0,0.0,0.0,-11.645410828787641,11.669633308702805,0.0,0.0,89.97717031770473,130.0,90.0,89.97717031770473,89.97717031770473,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,439110.07138519926,0.0,0.0,0.0,0.0,-11.662586884650375,11.669627693449783,0.0,0.0,89.97713664573693,130.0,90.0,89.97713664573693,89.97713664573693,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,439110.07138519926,2.892922452616902,0.0,0.0,0.0,-11.667579491752528,11.669626061250149,5.207260662042022,0.0,89.97712685822187,130.0,90.0,89.97712685822187,89.97712685822187,180.0,0.0,6041.230351456177,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,439110.07138519926,20.652253113592057,0.0,0.0,0.0,-11.669030705339381,11.669625586814602,37.17405737013859,0.0,89.9771240132604,130.0,90.0,89.9771240132604,89.9771240132604,180.0,0.0,6041.230780887306,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,439110.07138519926,24.9112773352357,0.0,0.0,0.0,-11.669452533226535,11.669625448909231,44.84030133322418,0.0,89.97712318630832,130.0,90.0,89.97712318630832,89.97712318630832,180.0,0.0,6041.230905711127,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,439110.07138519926,665.2975883611289,0.052941177500199145,0.0,0.0,480.03046327351046,13.06173750112535,1197.5357159299238,600.8481843494076,89.58166753164117,90.94105249953857,90.0,90.49245546013243,90.94105249953857,180.0,0.0,205.1916087654017,0.7988606455537726,600.8481843494076,0.0,540.7633659144668
