ID.ton_emision.n_equip.raz_social.nombre.rubro.ciiu4.region.provincia.comuna.huso.coord_norte.coord_este.Latitud.Longitud.max_emision.orden.catg.x.y.pt_size.clr
2138.11629,68152.1.ELABORADORA DE ALIMENTOS DONIHUE LTDA.ELABORADORA DE ALIMENTOS DOÑIHUE LTDA.Producción de alimentos.PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS.Metropolitana.Santiago.Pudahuel.19,0.6298085,0.335173,0.-33,44398584532562.-70,77326713756572.11629,68152.1.2.-7878444,059530139.-3954385,0314556425.9,361315860786934.#aec7e8
2396.778993,41.2.CELULOSA ARAUCO Y CONSTITUCION S A.PLANTA CONSTITUCION.Industria del papel y celulosa.FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN.Maule.Talca.Constitución.18,0.6087753,0.735130,0.-35,32582447353996.-72,41327652201919.645907,54.1.16.-8061009,069103689.-4208248,01836889.13,56575786525356.#c7c7c7
2397.2720057,8022.6.CELULOSA ARAUCO Y CONSTITUCION S A.PLANTA ARAUCO.Industria del papel y celulosa.FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN.Biobío.Arauco.Arauco.18,0.5880775,0.657571,0.-37,206209809699054.-73,22433337033301.881546,0834.1.16.-8151295,504462381.-4467888,884808279.14,816163688855209.#c7c7c7
2438.2144,99.1.SOC PROCESADORA DE LECHE DEL SUR S A.PLANTA OSORNO.Producción de alimentos.ELABORACIÓN DE PRODUCTOS LÁCTEOS.Los Lagos.Osorno.Osorno.18,0.5509722,0.656490,0.-40,54848835180388.-73,15187747895337.2144,99.1.2.-8143229,751529026.-4945970,18652284.7,670890169346588.#aec7e8
2443.13270,432.3.CORP NACIONAL DEL COBRE DE CHILE.REFINERIA VENTANAS.Producción de metal.FUNDICIÓN DE METALES NO FERROSOS.Valparaíso.Valparaíso.Puchuncaví.19,0.6372051,0.267422,0.-32,76486897304131.-71,48281651281137.9250,34.1.8.-7957430,73467517.-3864135,678827525.9,493293681430876.#ff9896
2481.2048,419.2.NESTLE CHILE SA.NESTLE CHILE SA PLANTA SAN FERNANDO.Producción de alimentos."ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS N.C.P."."Libertador Gral. Bernardo O'Higgins".Colchagua.San Fernando.19,0.6169912,0.319279,0.-34,596724989885494.-70,97070862009959.1384,75.1.2.-7900423,144827277.-4109211,8357720166.7,6248235550775005.#aec7e8
2482.9646,99.5.NESTLE CHILE SA.NESTLE CHILE SA.Producción de alimentos."ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS N.C.P."."Libertador Gral. Bernardo O'Higgins".Cachapoal.Graneros.19,0.6228964,0.340677,0.-34,067957948850335.-70,7265270214724.3632,61.1.2.-7873240,973607013.-4037930,772556998.9,17440122857833.#aec7e8
2483.2972,9248000000002.4.NESTLE CHILE SA.FABRICA LOS ANGELES.Producción de alimentos.ELABORACIÓN DE PRODUCTOS LÁCTEOS.Biobío.Biobío.Los Angeles.18,0.5848000,0.734132,0.-37,48525998987832.-72,35191780778894.2862,26.1.2.-8054178,648279848.-4506963,350475686.7,997301528362685.#aec7e8
2486.3257,0772.1.NESTLE CHILE SA."NESTLE CHILE S.A FÁBRICA MAIPU".Producción de alimentos.ELABORACIÓN DE PRODUCTOS DE MOLINERÍA.Metropolitana.Santiago.Maipú.19,0.6287986,0.335822,0.-33,535131633282404.-70,76813776056147.3257,0772.1.2.-7877873,05989394.-3966551,062976169.8,08858550778931.#aec7e8
2513.26039,682825.7.ALIMENTOS FRUNA LTDA."FCA.DE HELADOS".Producción de alimentos.ELABORACIÓN DE PRODUCTOS DE PANADERÍA Y GALLETAS.Metropolitana.Santiago.Maipú.19,0.6290155,0.338825,0.-33,51603457693846.-70,73541885961308.9496,45.1.2.-7874230,808501048.-3964000,9497294375.10,167376915948786.#aec7e8
2548.81840,5.1.CMPC MADERAS S A.ASERRADERO NACIMIENTO.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Biobío.Biobío.Nacimiento.18,0.5845088,0.706953,0.-37,51797507194558.-72,65824828151082.81840,5.1.6.-8088279,20062903.-4511553,871614662.11,312527510088762.#98df8a
2549.94961,0.2.CMPC MADERAS S A.ASERRADERO MULCHEN.Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Biobío.Biobío.Mulchén.18,0.5823551,0.741606,0.-37,70345537655484.-72,2594053963988.54643,0.1.6.-8043880,21375184.-4537618,288135519.11,461221559977892.#98df8a
2694.8521,2625.3.VINA FRANCISCO DE AGUIRRE S A.VIÑA FRANCISCO DE AGUIRRE SA.Industria agropecuaria y silvicultura.ELABORACIÓN DE VINOS.Coquimbo.Limarí.Ovalle.19,0.6610087,0.287151,0.-30,62290249081884.-71,22061693322345.4963,14.1.3.-7928242,810989233.-3583872,0825007274.9,050319789596852.#ff7f0e
2872.41957,02239.5.SALMONOIL S A."SALMONOIL S.A.".Pesca.SUMINISTRO DE VAPOR Y AGUA CALIENTE.Los Lagos.Llanquihue.Calbuco.18,0.5385728,0.650187,0.-41,66605602518059.-73,19597012876419.17964,6.1.13.-8148138,122853693.-5111086,776574416.10,64440109693218.#e377c2
2886.28019,198.2.CARTULINAS CMPC S A.CARTULINAS CMPC PLANTA MAULE.Industria del papel y celulosa.FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN.Maule.Linares.Yerbas Buenas.19,0.6056513,0.265445,0.-35,60735526139957.-71,58941368514417.18567,111.1.16.-7969297,077619259.-4246727,696252134.10,240645197068806.#c7c7c7
2897.31662,142.3.PAPELES CORDILLERA S A."PAPELES CORDILLERA S.A.".Industria del papel y celulosa.FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN.Metropolitana.Cordillera.Puente Alto.19,0.6279880,0.354954,0.-33,61098706125141.-70,56348160652492.14945,903.1.16.-7855090,84103888.-3976685,9378438704.10,36287698749512.#c7c7c7
2919.2274,9372.5.BASF CHILE S A.BASF PLANTA CONCON.Producción química."FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS N.C.P".Valparaíso.Valparaíso.Quintero.19,0.6355485,0.266479,0.-32,91396244057115.-71,49705375401642.1334,97.1.14.-7959015,617116417.-3883889,476763764.7,729707726608438.#f7b6d2
2989.48744,844110000005.2.VULCO S A."VULCO S.A.".Industria manufacturera.FABRICACIÓN DE BOMBAS, GRIFOS, VÁLVULAS, COMPRESORES, SISTEMAS HIDRÁULICOS;  SUS REPARACIONES.Metropolitana.Maipo.San Bernardo.19,0.6280761,0.343260,0.-33,60138719306305.-70,6893326984145.31339,55698.1.6.-7869100,520503806.-3975402,828383667.10,794354708986662.#98df8a
3006.54138,172999999995.6.EMPRESAS CAROZZI S A.PLANTA AGROZZI TENO.Producción de alimentos.ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS.Maule.Curicó.Teno.19,0.6138665,0.304204,0.-34,87554345668377.-71,14225762327561.17919,195.1.2.-7919519,892506926.-4146980,8328864775.10,89929481675478.#aec7e8
3146.5843,949.4.FAENADORA SAN VICENTE LIMITADA.PLANTA FAENADORA.Industria agropecuaria y silvicultura.PRODUCCIÓN, PROCESAMIENTO Y CONSERVACIÓN DE CARNE Y PRODUCTOS CÁRNICOS."Libertador Gral. Bernardo O'Higgins".Cachapoal.San Vicente.19,0.6188296,0.308428,0.-34,429077386846.-71,08483575046104.2348,56.1.3.-7913127,7188648125.-4086563,1831496847.8,673162045933127.#ff7f0e
3216.944065,4539999999.2.CMPC CELULOSA S A.CMPC CELULOSA PLANTA LAJA.Industria del papel y celulosa.FABRICACIÓN DE PASTAS DE MADERA, PAPEL Y CARTÓN.Biobío.Biobío.Laja.18,0.5870977,0.702788,0.-37,28572824927512.-72,71244477587406.679356,4559999999.1.16.-8094312,326784327.-4479008,806855581.13,757950779588356.#c7c7c7
