ID.ton_emision.n_equip.raz_social.nombre.rubro.ciiu4.region.provincia.comuna.huso.coord_norte.coord_este.Latitud.Longitud.max_emision.orden.catg.x.y.pt_size.clr
4099.2032,19.1.MADERERA SAN RAFAEL S A."MADERERA SAN RAFAEL S.A.".Industria manufacturera.ASERRADO Y ACEPILLADURA DE MADERAS.Maule.Curicó.Curicó.19,0.6129796,0.300200,0.-34,95468221036054.-71,18815925668122.2032,19.1.6.-7924629,638964218.-4157724,341567547.7,616869308264159.#98df8a
4172.1951,66.1.FIBROCEMENTOS VOLCAN LIMITADA."FIBROCEMENTOS VOLCÁN LTDA.".Industria manufacturera.FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO.Metropolitana.Chacabuco.Lampa.19,0.6311081,0.338671,0.-33,32735054685571.-70,73332230036348.1951,66.1.6.-7873997,420592966.-3938835,3174633286.7,576435571474014.#98df8a
6629.6955,5869999999995.3.ROCKWOOD LITIO LIMITADA.PLANTA LA NEGRA.Extracción de minerales.EXTRACCIÓN DE LITIO Y CLORUROS, EXCEPTO SAL.Antofagasta.Antofagasta.Antofagasta.19,0.7371704,0.366497,0.-23,76022905583461.-70,31007734055306.3707,95.1.7.-7826882,0071860505.-2724218,075753615.8,847300500508524.#d62728
6736.2553,7822.10.CORP NACIONAL DEL COBRE DE CHILE.DIVISION ANDINA EDIFICIO CORPORATIVO.Extracción de minerales."EXTRACCIÓN DE COBRE.".Valparaíso.Los Andes.Los Andes.19,0.6365954,0.349943,0.-32,834208030499504.-70,60325483035334.726,336.1.7.-7859518,376062667.-3873318,4721144377.7,845330754960808.#d62728
6760.267435,767.5.ENAP REFINERIAS S A.EMPRESA NACIONAL DEL PETRÓLEO (ENAP).Industria manufacturera.FABRICACIÓN DE PRODUCTOS DE REFINACIÓN DE PETRÓLEO.Valparaíso.Valparaíso.Concón.19,0.6354307,0.265599,0.-32,9243901043317.-71,50675531085395.63240,209.1.6.-7960095,5894834725.-3885272,309315066.12,496634693119482.#98df8a
8627.3130,806.2.GOLDEN CLEAN S A.GOLDEN CLEAN SA.Industria manufacturera.LAVADO Y LIMPIEZA DE PRENDAS DE TELA Y DE PIEL, INCLUSO LAS LIMPIEZAS EN SECO.Metropolitana.Santiago.Cerrillos.19,0.6294200,0.342587,0.-33,48012687880944.-70,69421719881863.2294,42.1.6.-7869644,260601574.-3959207,5618727766.8,049045758371928.#98df8a
11456.2392,462.2."AISLAPOL S.A"."AISLAPOL S.A.".Industria manufacturera.FABRICACIÓN DE PRODUCTOS DE PLÁSTICO.Metropolitana.Santiago.Quinta Normal.19,0.6300396,0.343174,0.-33,4243511882505.-70,68681962205768.1744,21.1.6.-7868820,76612344.-3951765,8952693916.7,780078240233366.#98df8a
11557.1185,838.2.UNILEVER CHILE SCC LIMITADA."UNILEVER CHILE S.A. (2)".Industria manufacturera.FABRICACIONES DE JABONES Y DETERGENTES, PREPARADOS PARA LIMPIAR Y PULIR, PERFUMES Y PREPARADOS DE TOCADOR.Metropolitana.Santiago.Quinta Normal.19,0.6300197,0.343572,0.-33,42620347864254.-70,68257496813285.641,153.1.6.-7868348,253409935.-3952012,95350868.7,078204976636011.#98df8a
11678.9096,6412.6.GOODYEAR DE CHILE S A I C."GOODYEAR DE CHILE S.A.I.C. (2)".Industria manufacturera.FABRICACIÓN  DE CUBIERTAS Y CÁMARAS DE CAUCHO; RECAUCHUTADO  Y RENOVACIÓN  DE.Metropolitana.Santiago.Maipú.19,0.6288449,0.336952,0.-33,531130660222466.-70,75588866286698.3960,77.1.6.-7876509,4965759115.-3966016,748953526.9,115660525470076.#98df8a
64566.54915,868.8.MINERA ESCONDIDA LIMITADA.MINA 0.Extracción de minerales.EXTRACCIÓN DE MINERALES METALÍFEROS NO FERROSOS, EXCEPTO LOS MINERALES DE COBRE, URANIO Y TORIO.Antofagasta.Antofagasta.Antofagasta.19,0.7317468,0.486667,0.-24,25560211018663.-69,13134765539738.10804,968.1.7.-7695666,418851604.-2784585,4152054526.10,913557620343546.#d62728
