,enerProc,enerSol,SF,enerHPump_util,enerHPump_excess,enerCald_util,enerCald_excess,ElectrHPump,CaldF,HPumpF,TotalF,FracFalt,enerPeak,enerSto
1,9805.765471767647,332.0794473229928,3.386573422330997,730.0,0,547.5,0,365.0,5.583449875242675,7.444599833656901,16.41462313123057,83.58537686876943,332.0794473229928,0.0
2,8953.090213353067,269.44323408871463,3.009499822607105,730.0,0,547.5,0,365.0,6.115207006218169,8.153609341624225,17.2783161704495,82.7216838295505,269.44323408871463,0.0
3,10658.440730182223,265.17598203912365,2.4879434877205537,730.0,0,547.5,0,365.0,5.1367738852232625,6.84903184696435,14.473749219908166,85.52625078009183,265.17598203912365,0.0
4,12505.903790080478,176.78555900683426,1.4136168162996607,730.0,0,547.5,0,365.0,4.377932288542552,5.837243051390069,11.628792156232283,88.37120784376772,176.78555900683426,0.0
5,13784.91667770235,126.54127710419918,0.9179691111871915,730.0,0,547.5,0,365.0,3.9717323854819013,5.295643180642536,10.18534467731163,89.81465532268837,126.54127710419918,0.0
6,13642.804134633247,92.43403882001559,0.677529618602125,730.0,0,547.5,0,365.0,4.013104597830673,5.350806130440898,10.041440346873696,89.9585596531263,92.43403882001559,0.0
7,14921.817022255113,110.29223482752415,0.7391340790671072,730.0,0,547.5,0,365.0,3.6691242037309015,4.892165604974536,9.300423887772544,90.69957611222746,110.29223482752415,0.0
8,14069.141763840538,155.76479899538535,1.1071378880815634,730.0,0,547.5,0,365.0,3.891495367593379,5.188660490124505,10.187293745799447,89.81270625420055,155.76479899538535,0.0
9,12932.241419287764,222.2206768659597,1.7183461834738807,730.0,0,547.5,0,365.0,4.2336048504587325,5.64480646727831,11.596757501210922,88.40324249878908,222.2206768659597,0.0
10,11369.00344552771,281.38916982653114,2.4750557177218804,730.0,0,547.5,0,365.0,4.815725517396807,6.420967356529076,13.71174859164776,86.28825140835224,281.38916982653114,0.0
11,9379.427842560357,309.7289813852063,3.302216154164237,730.0,0,547.5,0,365.0,5.83724305139007,7.782990735186759,16.922449940741068,83.07755005925893,309.7289813852063,0.0
12,10089.99055790584,332.30570834762983,3.2934194183884284,730.0,0,547.5,0,365.0,5.426169597066825,7.2348927960891,15.954481811544355,84.04551818845565,332.30570834762983,0.0
