,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,667387.5436622391,0.0,0.0,0.0,0.0,-9.192239396723703,11.67146321071359,0.0,0.0,89.98814335869805,130.0,90.0,89.98814335869805,89.98814335869805,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,667387.5436622391,0.0,0.0,0.0,0.0,-11.14450178970597,11.671043278321163,0.0,0.0,89.9856252263995,130.0,90.0,89.9856252263995,89.9856252263995,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,667387.5436622391,0.0,0.0,0.0,0.0,-11.55912637534869,11.670954092413144,0.0,0.0,89.98509042146517,130.0,90.0,89.98509042146517,89.98509042146517,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,667387.5436622391,0.0,0.0,0.0,0.0,-11.647185002932003,11.670935150968445,0.0,0.0,89.98497683874439,130.0,90.0,89.98497683874439,89.98497683874439,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,667387.5436622391,0.0,0.0,0.0,0.0,-11.66588703403212,11.670931128154354,0.0,0.0,89.98495271586586,130.0,90.0,89.98495271586586,89.98495271586586,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,667387.5436622391,0.0,0.0,0.0,0.0,-11.669859001074235,11.670930273782714,0.0,0.0,89.98494759261064,130.0,90.0,89.98494759261064,89.98494759261064,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,667387.5436622391,2.892922452616902,0.0,0.0,0.0,-11.670702573746455,11.670930092329908,5.207260662042022,0.0,89.98494650452555,130.0,90.0,89.98494650452555,89.98494650452555,180.0,0.0,6040.050019289116,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,667387.5436622391,20.652253113592057,0.0,0.0,0.0,-11.670881733033765,11.670930053792675,37.17405737013859,0.0,89.98494627343634,130.0,90.0,89.98494627343634,89.98494627343634,180.0,0.0,6040.050054170749,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,667387.5436622391,24.9112773352357,0.0,0.0,0.0,-11.670919783164699,11.670930045608078,44.84030133322418,0.0,89.98494622435724,130.0,90.0,89.98494622435724,89.98494622435724,180.0,0.0,6040.050061578965,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,667387.5436622391,665.2975883611289,0.052941177500199145,0.0,0.0,534.32507652145,13.01507724212015,1197.5357159299238,600.8049437194716,89.32991388186505,90.68920102028761,90.0,90.24063626460817,90.68920102028761,180.0,0.0,205.1768419496718,0.7988031547625135,600.8049437194716,0.0,540.7244493475245
2018-01-01 10:00:00,858.8,815.55,33.28,9.97,961.48,926.7,34.78,1154.01,15.41,3.98,0.0,0.0,961.6184678946535,667387.5436622391,909.3470788817483,0.052941177500199145,0.0,0.0,927.7008062681648,13.055720093899001,1636.8248197321504,986.6213696398067,88.96442310704086,91.19659804545219,90.0,90.45998031577645,91.19659804545219,180.0,0.0,336.93440598131065,1.0260008543719985,986.6213696398067,0.0,887.9592326758261
2018-01-01 11:00:00,1026.32,980.74,34.0,11.58,1115.88,1080.34,35.54,1173.2,16.52,6.54,0.0,0.0,1115.889850587672,667387.5436622391,1090.3552606910382,0.052941177500199145,0.0,0.0,1224.0573738298135,13.087007469637625,1962.6395624642414,1272.4517114206742,88.7000046846473,91.57885457374789,90.0,90.6288341103447,91.57885457374789,180.0,0.0,434.5463971492395,1.140302253623465,1272.4517114206742,0.0,1145.2065402786068
2018-01-01 12:00:00,1120.55,1073.7,34.37,12.47,1202.4,1166.48,35.92,1181.98,17.18,7.53,0.0,0.0,1202.3998656023368,667387.5436622391,1192.2487044051218,0.052941177500199145,0.0,0.0,1399.0567506818752,13.106466719099936,2146.047769861014,1434.1226859871526,88.55995680876951,91.80457811616766,90.0,90.73385308472628,91.80457811616766,180.0,0.0,489.7575606778205,1.1927169380285445,1434.1226859871526,0.0,1290.7104173884375
2018-01-01 13:00:00,1134.8,1087.77,34.42,12.61,1215.48,1179.5,35.98,1183.51,18.15,8.97,0.0,0.0,1215.4902685005513,667387.5436622391,1207.6175474812435,0.052941177500199145,0.0,0.0,1443.5557430288636,13.112968012319925,2173.7116887119982,1464.0053220708367,88.54974621491345,91.8619752930454,90.0,90.76893969726186,91.8619752930454,180.0,0.0,499.96257807136146,1.2044566377950994,1464.0053220708367,0.0,1317.604789863753
2018-01-01 14:00:00,1067.92,1021.75,34.2,11.97,1154.16,1118.42,35.74,1178.06,19.08,9.5,0.0,0.0,1154.1872836551938,667387.5436622391,1135.2528932040423,0.052941177500199145,0.0,0.0,1352.821052928386,13.105946735934468,2043.4553048261903,1358.0035955001317,88.67253466517528,91.74494084390474,90.0,90.73104680492402,91.74494084390474,180.0,0.0,463.7626437559977,1.176588595916143,1358.0035955001317,0.0,1222.2032359501186
2018-01-01 15:00:00,924.63,880.42,33.6,10.61,1022.38,987.26,35.12,1163.65,20.31,9.82,0.0,0.0,1022.3738708639362,667387.5436622391,980.214644659136,0.052941177500199145,0.0,0.0,1135.4166629512506,13.086072209551519,1764.3864441903,1126.0746328530865,88.9168410070227,91.46452105084037,90.0,90.62378663638054,91.46452105084037,180.0,0.0,384.5581488362573,1.1014313500613235,1126.0746328530865,0.0,1013.4671695677779
2018-01-01 16:00:00,717.07,675.9,32.55,8.62,830.52,796.5,34.02,1136.99,19.65,9.74,0.0,0.0,830.6922423168835,667387.5436622391,755.9527358756775,0.052941177500199145,0.0,0.0,799.7129967801332,13.05416350566832,1360.7149892067102,776.7586707545402,89.27414005855825,91.03151253335572,90.0,90.45157961667256,91.03151253335572,180.0,0.0,265.26561189026376,0.9350739433753261,776.7586707545402,0.0,699.0828036790862
2018-01-01 17:00:00,463.28,426.45,30.67,6.16,593.38,561.32,32.06,1088.28,18.65,8.35,0.0,0.0,593.8800494232291,667387.5436622391,482.2712744638132,0.052941177500199145,0.0,0.0,382.70209539302954,13.013551621946613,868.0883352668452,349.88575072114423,89.70203291804086,90.49362960153059,90.0,90.23240269597898,90.49362960153059,180.0,0.0,119.48712161342186,0.5891522220033323,349.88575072114423,0.0,314.8971756490298
2018-01-01 18:00:00,189.08,158.84,26.85,3.4,327.52,299.46,28.06,975.89,17.24,6.55,0.0,0.0,328.3792581624091,667387.5436622391,22.580867826549074,0.0,0.0,0.0,-58.25418819297461,11.660909966636744,40.64556401834894,0.0,89.92486063689917,90.23240269597898,90.0,89.92486063689917,89.92486063689917,180.0,0.0,46.42176525110205,0.0,0.0,0.0,0.0
