,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,680350.0535863377,0.0,0.0,0.0,0.0,-9.229616308229676,11.671492996149949,0.0,0.0,89.98832196761386,130.0,90.0,89.98832196761386,89.98832196761386,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,680350.0535863377,0.0,0.0,0.0,0.0,-11.160288329833438,11.671085620220742,0.0,0.0,89.98587913037747,130.0,90.0,89.98587913037747,89.98587913037747,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,680350.0535863377,0.0,0.0,0.0,0.0,-11.564150671510731,11.67100040440217,0.0,0.0,89.98536813215738,130.0,90.0,89.98536813215738,89.98536813215738,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,680350.0535863377,0.0,0.0,0.0,0.0,-11.648631509887737,11.67098257876444,0.0,0.0,89.98526124039356,130.0,90.0,89.98526124039356,89.98526124039356,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,680350.0535863377,0.0,0.0,0.0,0.0,-11.666303402803388,11.670978849957208,0.0,0.0,89.98523888053255,130.0,90.0,89.98523888053255,89.98523888053255,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,680350.0535863377,0.0,0.0,0.0,0.0,-11.670000049356146,11.670978069956872,0.0,0.0,89.98523420324622,130.0,90.0,89.98523420324622,89.98523420324622,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,680350.0535863377,2.892922452616902,0.0,0.0,0.0,-11.670773322236615,11.67097790679464,5.207260662042022,0.0,89.9852332248409,130.0,90.0,89.9852332248409,89.9852332248409,180.0,0.0,6040.006740450405,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,680350.0535863377,20.652253113592057,0.0,0.0,0.0,-11.67093507720947,11.670977872663993,37.17405737013859,0.0,89.98523302017585,130.0,90.0,89.98523302017585,89.98523302017585,180.0,0.0,6040.0067713434555,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,680350.0535863377,24.9112773352357,0.0,0.0,0.0,-11.670968913474525,11.670977865524469,44.84030133322418,0.0,89.98523297736357,130.0,90.0,89.98523297736357,89.98523297736357,180.0,0.0,6040.006777805733,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,680350.0535863377,665.2975883611289,0.052941177500199145,0.0,0.0,536.5438256178302,13.013164534759992,1197.5357159299238,600.8033587366872,89.31959365788485,90.67887721037367,90.0,90.23031363805237,90.67887721037367,180.0,0.0,205.1763006728956,0.7988010474408916,600.8033587366872,0.0,540.7230228630185
