,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,460714.2545920304,0.0,0.0,0.0,0.0,-8.392065040274233,11.670825556573362,0.0,0.0,89.9843196539428,130.0,90.0,89.9843196539428,89.9843196539428,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,460714.2545920304,0.0,0.0,0.0,0.0,-10.74917403370777,11.670091098008589,0.0,0.0,89.97991545967903,130.0,90.0,89.97991545967903,89.97991545967903,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,460714.2545920304,0.0,0.0,0.0,0.0,-11.411223574577214,11.669884808033474,0.0,0.0,89.97867843805706,130.0,90.0,89.97867843805706,89.97867843805706,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,460714.2545920304,0.0,0.0,0.0,0.0,-11.597175771021668,11.669826866638443,0.0,0.0,89.97833099141832,130.0,90.0,89.97833099141832,89.97833099141832,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,460714.2545920304,0.0,0.0,0.0,0.0,-11.649404822206266,11.669810592433867,0.0,0.0,89.97823340285187,130.0,90.0,89.97823340285187,89.97823340285187,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,460714.2545920304,0.0,0.0,0.0,0.0,-11.66407458057077,11.669806021440456,0.0,0.0,89.978205992806,130.0,90.0,89.978205992806,89.978205992806,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,460714.2545920304,2.892922452616902,0.0,0.0,0.0,-11.66819492748937,11.669804737569372,5.207260662042022,0.0,89.97819829404946,130.0,90.0,89.97819829404946,89.97819829404946,180.0,0.0,6041.0686241704225,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,460714.2545920304,20.652253113592057,0.0,0.0,0.0,-11.669352223906722,11.669804376963956,37.17405737013859,0.0,89.97819613167248,130.0,90.0,89.97819613167248,89.97819613167248,180.0,0.0,6041.068950569215,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,460714.2545920304,24.9112773352357,0.0,0.0,0.0,-11.66967727784856,11.669804275679436,44.84030133322418,0.0,89.978195524318,130.0,90.0,89.978195524318,89.978195524318,180.0,0.0,6041.069042246,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,460714.2545920304,665.2975883611289,0.052941177500199145,0.0,0.0,486.8259625701678,13.05591431502608,1197.5357159299238,600.8422571673137,89.55024955745,90.90962111543381,90.0,90.46102850129915,90.90962111543381,180.0,0.0,205.1895846134445,0.7988527650397973,600.8422571673137,0.0,540.7580314505824
