,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,465438.9077419355,0.0,0.0,0.0,0.0,-8.41607957230327,11.670844693609746,0.0,0.0,89.98443440953272,130.0,90.0,89.98443440953272,89.98443440953272,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,465438.9077419355,0.0,0.0,0.0,0.0,-10.762633900680886,11.670120945881955,0.0,0.0,89.9800944429995,130.0,90.0,89.9800944429995,89.9800944429995,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,465438.9077419355,0.0,0.0,0.0,0.0,-11.416895444751002,11.669919152000528,0.0,0.0,89.97888438228584,130.0,90.0,89.97888438228584,89.97888438228584,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,465438.9077419355,0.0,0.0,0.0,0.0,-11.59931532860831,11.669862888237592,0.0,0.0,89.97854699559875,130.0,90.0,89.97854699559875,89.97854699559875,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,465438.9077419355,0.0,0.0,0.0,0.0,-11.650177272627166,11.669847200888714,0.0,0.0,89.97845292612327,130.0,90.0,89.97845292612327,89.97845292612327,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,465438.9077419355,0.0,0.0,0.0,0.0,-11.664358497256462,11.669842826973744,0.0,0.0,89.97842669786188,130.0,90.0,89.97842669786188,89.97842669786188,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,465438.9077419355,2.892922452616902,0.0,0.0,0.0,-11.668312477696222,11.669841607447596,5.207260662042022,0.0,89.97841938495095,130.0,90.0,89.97841938495095,89.97841938495095,180.0,0.0,6041.035251727126,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,465438.9077419355,20.652253113592057,0.0,0.0,0.0,-11.669414918548268,11.669841267421775,37.17405737013859,0.0,89.97841734597988,130.0,90.0,89.97841734597988,89.97841734597988,180.0,0.0,6041.035559498481,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,465438.9077419355,24.9112773352357,0.0,0.0,0.0,-11.669722298875966,11.669841172616465,44.84030133322418,0.0,89.97841677747809,130.0,90.0,89.97841677747809,89.97841677747809,180.0,0.0,6041.035645310669,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,465438.9077419355,665.2975883611289,0.052941177500199145,0.0,0.0,488.2514752413544,13.054692101596528,1197.5357159299238,600.8410342247744,89.54365528833921,90.90302407948481,90.0,90.45443237840676,90.90302407948481,180.0,0.0,205.18916697458843,0.7988511390705559,600.8410342247744,0.0,540.756930802297
