,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-9.16933162447131,11.67144495564743,0.0,0.0,89.98803389185878,130.0,90.0,89.98803389185878,89.98803389185878,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.13470823853588,11.671017233380255,0.0,0.0,89.98546904743333,130.0,90.0,89.98546904743333,89.98546904743333,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.55597179332082,11.670925554359835,0.0,0.0,89.98491929250473,130.0,90.0,89.98491929250473,89.98491929250473,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.646266437785915,11.670905903657895,0.0,0.0,89.98480145670987,130.0,90.0,89.98480145670987,89.98480145670987,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.665620409248852,11.670901691679134,0.0,0.0,89.98477619950194,130.0,90.0,89.98477619950194,89.98477619950194,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.669768786077428,11.67090078887347,0.0,0.0,89.9847707858112,130.0,90.0,89.9847707858112,89.9847707858112,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,659634.2666982921,2.892922452616902,0.0,0.0,0.0,-11.67065795915207,11.67090059536393,5.207260662042022,0.0,89.98476962542769,130.0,90.0,89.98476962542769,89.98476962542769,180.0,0.0,6040.076718206276,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,659634.2666982921,20.652253113592057,0.0,0.0,0.0,-11.670848546655975,11.670900553886627,37.17405737013859,0.0,89.98476937670829,130.0,90.0,89.98476937670829,89.98476937670829,180.0,0.0,6040.076755749089,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,659634.2666982921,24.9112773352357,0.0,0.0,0.0,-11.670889397637694,11.670900544996284,44.84030133322418,0.0,89.98476932339717,130.0,90.0,89.98476932339717,89.98476932339717,180.0,0.0,6040.076763796104,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,659634.2666982921,665.2975883611289,0.052941177500199145,0.0,0.0,532.9652378957461,13.016249304236066,1197.5357159299238,600.8059215121017,89.33623786263135,90.69552721325432,90.0,90.24696172754874,90.69552721325432,180.0,0.0,205.17717586903427,0.7988044547914926,600.8059215121017,0.0,540.7253293608916
2018-01-01 10:00:00,858.8,815.55,33.28,9.97,961.48,926.7,34.78,1154.01,15.41,3.98,0.0,0.0,961.6184678946535,659634.2666982921,909.3470788817483,0.052941177500199145,0.0,0.0,926.3959047244072,13.058015477533349,1636.8248197321504,986.5864148165876,88.9768639722326,91.20895982733722,90.0,90.4723681951527,91.20895982733722,180.0,0.0,336.9224687955158,1.0259645043804104,986.5864148165876,0.0,887.9277733349289
2018-01-01 11:00:00,1026.32,980.74,34.0,11.58,1115.88,1080.34,35.54,1173.2,16.52,6.54,0.0,0.0,1115.889850587672,659634.2666982921,1090.3552606910382,0.052941177500199145,0.0,0.0,1222.9788751820922,13.090194798208941,1962.6395624642414,1272.3829464671517,88.7173105083671,91.59600482065717,90.0,90.64603569760145,91.59600482065717,180.0,0.0,434.522913694006,1.1402406301993553,1272.3829464671517,0.0,1145.1446518204366
2018-01-01 12:00:00,1120.55,1073.7,34.37,12.47,1202.4,1166.48,35.92,1181.98,17.18,7.53,0.0,0.0,1202.3998656023368,659634.2666982921,1192.2487044051218,0.052941177500199145,0.0,0.0,1398.3083015235661,13.11022918292966,2146.047769861014,1434.0270307296266,88.58040732210104,91.82481221489968,90.0,90.75415860027613,91.82481221489968,180.0,0.0,489.7248940963282,1.1926373844122622,1434.0270307296266,0.0,1290.624327656664
2018-01-01 13:00:00,1134.8,1087.77,34.42,12.61,1215.48,1179.5,35.98,1183.51,18.15,8.97,0.0,0.0,1215.4902685005513,659634.2666982921,1207.6175474812435,0.052941177500199145,0.0,0.0,1443.1904008522904,13.116950525729514,2173.7116887119982,1463.8922850290328,88.57141065443533,91.88338399266583,90.0,90.79043279104977,91.88338399266583,180.0,0.0,499.92397555401516,1.204363640718337,1463.8922850290328,0.0,1317.5030565261295
2018-01-01 14:00:00,1067.92,1021.75,34.2,11.97,1154.16,1118.42,35.74,1178.06,19.08,9.5,0.0,0.0,1154.1872836551938,659634.2666982921,1135.2528932040423,0.052941177500199145,0.0,0.0,1352.8708008881256,13.10977565958958,2043.4553048261903,1357.8838486695167,88.69338037222039,91.76551563053147,90.0,90.75171099528882,91.76551563053147,180.0,0.0,463.7217498239556,1.1764848460028399,1357.8838486695167,0.0,1222.095463802565
2018-01-01 15:00:00,924.63,880.42,33.6,10.61,1022.38,987.26,35.12,1163.65,20.31,9.82,0.0,0.0,1022.3738708639362,659634.2666982921,980.214644659136,0.052941177500199145,0.0,0.0,1135.8762062901988,13.08938886988014,1764.3864441903,1125.9594114393012,88.93491523741264,91.48233459931106,90.0,90.64168620988458,91.48233459931106,180.0,0.0,384.5188003487782,1.1013186501801266,1125.9594114393012,0.0,1013.3634702953711
2018-01-01 16:00:00,717.07,675.9,32.55,8.62,830.52,796.5,34.02,1136.99,19.65,9.74,0.0,0.0,830.6922423168835,659634.2666982921,755.9527358756775,0.052941177500199145,0.0,0.0,800.5690439253243,13.056630870589913,1360.7149892067102,776.6587682482782,89.28760753392598,91.04475398496436,90.0,90.4648956561217,91.04475398496436,180.0,0.0,265.2314948595155,0.9349536792134948,776.6587682482782,0.0,698.9928914234504
2018-01-01 17:00:00,463.28,426.45,30.67,6.16,593.38,561.32,32.06,1088.28,18.65,8.35,0.0,0.0,593.8800494232291,659634.2666982921,482.2712744638132,0.052941177500199145,0.0,0.0,383.86775452210077,13.014918869540523,868.0883352668452,349.81131133903887,89.70952460894945,90.50095287755555,90.0,90.23978154891553,90.50095287755555,180.0,0.0,119.46170032237589,0.5890268778666203,349.81131133903887,0.0,314.830180205135
2018-01-01 18:00:00,189.08,158.84,26.85,3.4,327.52,299.46,28.06,975.89,17.24,6.55,0.0,0.0,328.3792581624091,659634.2666982921,22.580867826549074,0.0,0.0,0.0,-56.87853948018804,11.661062064957065,40.64556401834894,0.0,89.92577269726854,90.23978154891553,90.0,89.92577269726854,89.92577269726854,180.0,0.0,47.3978916624927,0.0,0.0,0.0,0.0
2018-01-01 19:00:00,16.59,0.0,15.84,0.74,71.48,54.92,16.56,623.91,15.25,4.81,0.0,0.0,73.16256701852893,659634.2666982921,13.339587524768088,0.0,0.0,0.0,-21.360814702525495,11.668791739594552,24.011258685056095,0.0,89.97212383310111,90.23978154891553,90.0,89.97212383310111,89.97212383310111,180.0,0.0,40.40144521487702,0.0,0.0,0.0,0.0
2018-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,3.16,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-13.747860070517442,11.67044853666429,0.0,0.0,89.9820588471383,90.23978154891553,90.0,89.9820588471383,89.9820588471383,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,2.19,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-12.116081047729164,11.67080365853669,0.0,0.0,89.98418834196399,90.23978154891553,90.0,89.98418834196399,89.98418834196399,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,2.04,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.76632160374299,11.670879776213718,0.0,0.0,89.98464478301133,90.23978154891553,90.0,89.98464478301133,89.98464478301133,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,1.85,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.691353322527092,11.670896091459854,0.0,0.0,89.98474261768423,90.23978154891553,90.0,89.98474261768423,89.98474261768423,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,1.84,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.675284440658757,11.670899588508988,0.0,0.0,89.98476358780354,90.23978154891553,90.0,89.98476358780354,89.98476358780354,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98,2.43,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.671840197835296,11.670900338074917,0.0,0.0,89.9847680825894,90.23978154891553,90.0,89.9847680825894,89.9847680825894,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,2.15,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.671101950538747,11.670900498738682,0.0,0.0,89.98476904601262,90.23978154891553,90.0,89.98476904601262,89.98476904601262,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,2.51,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.670943712827423,11.670900533175741,0.0,0.0,89.98476925251508,90.23978154891553,90.0,89.98476925251508,89.98476925251508,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,2.77,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.670909795785207,11.670900540557062,0.0,0.0,89.9847692967773,90.23978154891553,90.0,89.9847692967773,89.9847692967773,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,3.33,1.0,0.0,0.0,659634.2666982921,0.0,0.0,0.0,0.0,-11.670902525917828,11.670900542139194,0.0,0.0,89.98476930626458,90.23978154891553,90.0,89.98476930626458,89.98476930626458,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 06:00:00,3.04,0.0,3.0,0.03,3.14,0.0,3.14,0.0,5.56,3.88,1.0,0.0,3.0999999046325684,659634.2666982921,2.4911276568872944,0.0,0.0,0.0,-11.67090096768464,11.670900542478309,4.484029995377115,0.0,89.9847693082981,90.23978154891553,90.0,89.9847693082981,89.9847693082981,180.0,0.0,38.49268098653133,0.0,0.0,0.0,0.0
2018-01-02 07:00:00,103.5,76.26,24.68,2.56,246.6,220.8,25.8,956.26,7.95,4.0,0.0,0.0,247.74188880917703,659634.2666982921,20.73261084655757,0.0,0.0,0.0,-11.670900633684187,11.670900542550998,37.31870129634674,0.0,89.98476930873397,90.23978154891553,90.0,89.98476930873397,89.98476930873397,180.0,0.0,38.49268092073837,0.0,0.0,0.0,0.0
2018-01-02 08:00:00,380.02,344.92,29.72,5.38,518.98,487.92,31.06,1096.58,11.24,2.73,0.0,0.0,519.6926615368557,659634.2666982921,24.99163660092672,0.0,0.0,0.0,-11.670900562097108,11.670900542566578,44.98494801833838,0.0,89.9847693088274,90.23978154891553,90.0,89.9847693088274,89.9847693088274,180.0,0.0,38.492680906636814,0.0,0.0,0.0,0.0
2018-01-02 09:00:00,644.91,604.91,32.05,7.95,766.14,732.64,33.5,1145.27,14.89,0.86,0.0,0.0,766.4843647978596,659634.2666982921,677.4414780768939,0.052941177500199145,0.0,0.0,554.405763589089,13.018167938002266,1219.3947184565475,624.4135180606219,89.31080720412375,90.72350740412958,90.0,90.25731633812765,90.72350740412958,180.0,0.0,213.23924685643553,0.8146461255283332,624.4135180606219,0.0,561.9721662545597
2018-01-02 10:00:00,868.84,825.44,33.31,10.09,972.3,937.48,34.82,1169.25,17.27,3.19,0.0,0.0,972.4247589413786,659634.2666982921,919.2546183588009,0.052941177500199145,0.0,0.0,951.5683530210432,13.060527118375195,1654.6583916378943,1012.4305742663344,88.95124342896221,91.24181023027096,90.0,90.48592318583907,91.24181023027096,180.0,0.0,345.74833328643626,1.041140268136023,1012.4305742663344,0.0,911.187516839701
2018-01-02 11:00:00,1032.45,986.79,34.02,11.64,1121.92,1086.36,35.56,1180.79,18.58,5.42,0.0,0.0,1122.0282567283882,659634.2666982921,1096.1616880880133,0.052941177500199145,0.0,0.0,1243.9669914533551,13.092412065293564,1973.0911322752195,1293.0410836745352,88.69796243374901,91.62339461080417,90.0,90.65800199237597,91.62339461080417,180.0,0.0,441.57773472549235,1.152414010895578,1293.0410836745352,0.0,1163.7369753070818
