,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,647439.0081404174,0.0,0.0,0.0,0.0,-9.132431070838646,11.671415549817802,0.0,0.0,89.9878575592617,130.0,90.0,89.9878575592617,89.9878575592617,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,647439.0081404174,0.0,0.0,0.0,0.0,-11.11874357347036,11.670975128838208,0.0,0.0,89.98521656677417,130.0,90.0,89.98521656677417,89.98521656677417,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,647439.0081404174,0.0,0.0,0.0,0.0,-11.55076844476438,11.670879336853426,0.0,0.0,89.98464214837928,130.0,90.0,89.98464214837928,89.98464214837928,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,647439.0081404174,0.0,0.0,0.0,0.0,-11.644734267952579,11.670858502005013,0.0,0.0,89.98451721182836,130.0,90.0,89.98451721182836,89.98451721182836,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,647439.0081404174,0.0,0.0,0.0,0.0,-11.665171924475674,11.67085397040553,0.0,0.0,89.9844900380089,130.0,90.0,89.9844900380089,89.9844900380089,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,647439.0081404174,0.0,0.0,0.0,0.0,-11.669617134338027,11.670852984778303,0.0,0.0,89.98448412767715,130.0,90.0,89.98448412767715,89.98448412767715,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,647439.0081404174,2.892922452616902,0.0,0.0,0.0,-11.67058397174227,11.670852770403439,5.207260662042022,0.0,89.98448284217433,130.0,90.0,89.98448284217433,89.98448284217433,180.0,0.0,6040.12000654513,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,647439.0081404174,20.652253113592057,0.0,0.0,0.0,-11.670794259806142,11.670852723776699,37.17405737013859,0.0,89.98448256257623,130.0,90.0,89.98448256257623,89.98448256257623,180.0,0.0,6040.1200487489095,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,647439.0081404174,24.9112773352357,0.0,0.0,0.0,-11.67083999765966,11.670852713635337,44.84030133322418,0.0,89.98448250176338,130.0,90.0,89.98448250176338,89.98448250176338,180.0,0.0,6040.120057928271,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,647439.0081404174,665.2975883611289,0.052941177500199145,0.0,0.0,530.7747687801473,13.018136961281513,1197.5357159299238,600.8075068742138,89.34642289282863,90.70571583024353,90.0,90.25714916089662,90.70571583024353,180.0,0.0,205.17771727535006,0.7988065626174515,600.8075068742138,0.0,540.7267561867924
