,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,545273.4314800759,0.0,0.0,0.0,0.0,-8.77456284502453,11.671130366777357,0.0,0.0,89.98614745392548,130.0,90.0,89.98614745392548,89.98614745392548,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,545273.4314800759,0.0,0.0,0.0,0.0,-10.951822739465504,11.670557154848028,0.0,0.0,89.98271017807065,130.0,90.0,89.98271017807065,89.98271017807065,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,545273.4314800759,0.0,0.0,0.0,0.0,-11.492073089450232,11.670414921967964,0.0,0.0,89.98185727599483,130.0,90.0,89.98185727599483,89.98185727599483,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,545273.4314800759,0.0,0.0,0.0,0.0,-11.626127109092009,11.670379629275791,0.0,0.0,89.98164564271846,130.0,90.0,89.98164564271846,89.98164564271846,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,545273.4314800759,0.0,0.0,0.0,0.0,-11.65939035488668,11.67037087198901,0.0,0.0,89.98159312948754,130.0,90.0,89.98159312948754,89.98159312948754,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,545273.4314800759,0.0,0.0,0.0,0.0,-11.667644068746798,11.670368699015878,0.0,0.0,89.98158009921428,130.0,90.0,89.98158009921428,89.98158009921428,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,545273.4314800759,2.892922452616902,0.0,0.0,0.0,-11.66969208875039,11.670368159829215,5.207260662042022,0.0,89.98157686597156,130.0,90.0,89.98157686597156,89.98157686597156,180.0,0.0,6040.558647508627,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,545273.4314800759,20.652253113592057,0.0,0.0,0.0,-11.670200270394114,11.670368026039133,37.17405737013859,0.0,89.98157606369688,130.0,90.0,89.98157606369688,89.98157606369688,180.0,0.0,6040.558768607532,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,545273.4314800759,24.9112773352357,0.0,0.0,0.0,-11.670326367111835,11.670367992841378,44.84030133322418,0.0,89.98157586462592,130.0,90.0,89.98157586462592,89.98157586462592,180.0,0.0,6040.558798656188,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,545273.4314800759,665.2975883611289,0.052941177500199145,0.0,0.0,509.5312917562085,13.036421194844108,1197.5357159299238,600.8235728603478,89.44507610967564,90.80440539547374,90.0,90.35582673116036,90.80440539547374,180.0,0.0,205.18320386185718,0.798827923227983,600.8235728603478,0.0,540.7412155743131
2018-01-01 10:00:00,858.8,815.55,33.28,9.97,961.48,926.7,34.78,1154.01,15.41,3.98,0.0,0.0,961.6184678946535,545273.4314800759,909.3470788817483,0.052941177500199145,0.0,0.0,903.0965022825128,13.0982652325124,1636.8248197321504,985.9848282802707,89.19499843954308,91.42573323920034,90.0,90.68959075531345,91.42573323920034,180.0,0.0,336.7170250371536,1.025338906436525,985.9848282802707,0.0,887.3863454522436
2018-01-01 11:00:00,1026.32,980.74,34.0,11.58,1115.88,1080.34,35.54,1173.2,16.52,6.54,0.0,0.0,1115.889850587672,545273.4314800759,1090.3552606910382,0.052941177500199145,0.0,0.0,1203.4153615795844,13.146662175837713,1962.6395624642414,1271.1772420185375,89.02388506673834,91.89985154103894,90.0,90.95078260451974,91.89985154103894,180.0,0.0,434.11116170415124,1.139160143224786,1271.1772420185375,0.0,1144.0595178166839
2018-01-01 12:00:00,1120.55,1073.7,34.37,12.47,1202.4,1166.48,35.92,1181.98,17.18,7.53,0.0,0.0,1202.3998656023368,545273.4314800759,1192.2487044051218,0.052941177500199145,0.0,0.0,1384.527195921296,13.17734751765521,2146.047769861014,1432.3324873893762,88.94520467567175,92.18577576019038,90.0,91.11638730229923,92.18577576019038,180.0,0.0,489.1462020353962,1.1912280834062265,1432.3324873893762,0.0,1289.0992386504386
