,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,714472.5485578747,0.0,0.0,0.0,0.0,-9.322828779062206,11.671567276608299,0.0,0.0,89.98876739174568,130.0,90.0,89.98876739174568,89.98876739174568,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,714472.5485578747,0.0,0.0,0.0,0.0,-11.198615692532924,11.67119038433066,0.0,0.0,89.98650735028542,130.0,90.0,89.98650735028542,89.98650735028542,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,714472.5485578747,0.0,0.0,0.0,0.0,-11.57603081279519,11.671114552239462,0.0,0.0,89.98605262175874,130.0,90.0,89.98605262175874,89.98605262175874,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,714472.5485578747,0.0,0.0,0.0,0.0,-11.651968101819222,11.671099294548084,0.0,0.0,89.98596112873236,130.0,90.0,89.98596112873236,89.98596112873236,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,714472.5485578747,0.0,0.0,0.0,0.0,-11.6672469593782,11.671096224645323,0.0,0.0,89.9859427200041,130.0,90.0,89.9859427200041,89.9859427200041,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,714472.5485578747,0.0,0.0,0.0,0.0,-11.670321120851513,11.67109560696977,0.0,0.0,89.98593901610131,130.0,90.0,89.98593901610131,89.98593901610131,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,714472.5485578747,2.892922452616902,0.0,0.0,0.0,-11.670939653269603,11.671095482691213,5.207260662042022,0.0,89.98593827086266,130.0,90.0,89.98593827086266,89.98593827086266,180.0,0.0,6039.900317670342,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,714472.5485578747,20.652253113592057,0.0,0.0,0.0,-11.671064104240081,11.671095457685915,37.17405737013859,0.0,89.98593812091794,130.0,90.0,89.98593812091794,89.98593812091794,180.0,0.0,6039.900340303665,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,714472.5485578747,24.9112773352357,0.0,0.0,0.0,-11.671089144234081,11.671095452654757,44.84030133322418,0.0,89.9859380907485,130.0,90.0,89.9859380907485,89.9859380907485,180.0,0.0,6039.900344857572,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,714472.5485578747,665.2975883611289,0.052941177500199145,0.0,0.0,542.0770638743754,13.00839271656911,1197.5357159299238,600.7994613317724,89.29384669927985,90.65312143411091,90.0,90.20456077161667,90.65312143411091,180.0,0.0,205.17496969644404,0.7987958656271035,600.7994613317724,0.0,540.7195151985951
2018-01-01 10:00:00,858.8,815.55,33.28,9.97,961.48,926.7,34.78,1154.01,15.41,3.98,0.0,0.0,961.6184678946535,714472.5485578747,909.3470788817483,0.052941177500199145,0.0,0.0,935.0408783603815,13.042719386519728,1636.8248197321504,986.8207253997109,88.89395783216634,91.12658380168726,90.0,90.38981723174535,91.12658380168726,180.0,0.0,337.0024866215751,1.0262081671125085,986.8207253997109,0.0,888.1386528597399
