,glb,dir,dif,sct,ghi,dirh,difh,dni,temp,vel,shadow,cloud,poa,flow,trans,pump,Qaux,Qproc,Qdel,Qloss,Qtrans,Qusef,Tcold,Thot,Tmains,Ttank,Tdel,Vcold,Vhot,Qcol,EffCol,Qsto,Qpeak,Qgross
2018-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,2.55,1.0,0.0,0.0,316390.2344402277,0.0,0.0,0.0,0.0,-7.438290488207138,11.67006549935948,0.0,0.0,89.97976195690983,130.0,90.0,89.97976195690983,89.97976195690983,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,2.88,1.0,0.0,0.0,316390.2344402277,0.0,0.0,0.0,0.0,-10.13476818115332,11.668842030144859,0.0,0.0,89.97242540130904,130.0,90.0,89.97242540130904,89.97242540130904,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,2.67,1.0,0.0,0.0,316390.2344402277,0.0,0.0,0.0,0.0,-11.112276650351632,11.668398506535437,0.0,0.0,89.96976580384481,130.0,90.0,89.96976580384481,89.96976580384481,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,2.92,1.0,0.0,0.0,316390.2344402277,0.0,0.0,0.0,0.0,-11.466636269140233,11.668237723419885,0.0,0.0,89.96880166494141,130.0,90.0,89.96880166494141,89.96880166494141,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,3.35,1.0,0.0,0.0,316390.2344402277,0.0,0.0,0.0,0.0,-11.59509627065163,11.668179437435331,0.0,0.0,89.96845215196527,130.0,90.0,89.96845215196527,89.96845215196527,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,3.57,1.0,0.0,0.0,316390.2344402277,0.0,0.0,0.0,0.0,-11.641664703155625,11.668158308002779,0.0,0.0,89.96832544893516,130.0,90.0,89.96832544893516,89.96832544893516,180.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01 06:00:00,3.46,0.0,3.43,0.04,3.58,0.0,3.58,0.0,5.16,3.91,1.0,0.0,3.5999999046325684,316390.2344402277,2.892922452616902,0.0,0.0,0.0,-11.658546369667103,11.668150648306826,5.207260662042022,0.0,89.9682795174278,130.0,90.0,89.9682795174278,89.9682795174278,180.0,0.0,6042.5658083971475,0.0,0.0,0.0,0.0
2018-01-01 07:00:00,101.49,74.39,24.63,2.47,238.32,212.58,25.74,911.95,7.95,4.21,0.0,0.0,239.3718402929061,316390.2344402277,20.652253113592057,0.0,0.0,0.0,-11.664666194812154,11.668147871566754,37.17405737013859,0.0,89.968262866655,130.0,90.0,89.968262866655,89.968262866655,180.0,0.0,6042.568321738799,0.0,0.0,0.0,0.0
2018-01-01 08:00:00,369.16,334.29,29.64,5.23,503.64,472.66,30.98,1057.46,11.28,2.52,0.0,0.0,504.29087116368873,316390.2344402277,24.9112773352357,0.0,0.0,0.0,-11.666884711554948,11.668146864962123,44.84030133322418,0.0,89.96825683053184,130.0,90.0,89.96825683053184,89.96825683053184,180.0,0.0,6042.569232858054,0.0,0.0,0.0,0.0
2018-01-01 09:00:00,632.81,593.02,31.99,7.8,751.9,718.46,33.44,1120.06,13.96,1.94,0.0,0.0,752.1314107705203,316390.2344402277,665.2975883611289,0.052941177500199145,0.0,0.0,430.2104239697634,13.104248111877844,1197.5357159299238,600.8971917563273,89.81101734167503,91.17051318605341,90.0,90.72187955740854,91.17051318605341,180.0,0.0,205.20834495422648,0.7989258035916074,600.8971917563273,0.0,540.8074725806946
